drug_id,pdb_id,Energy,pose_file_name
r2_gen_56666,3BZ3,-9.71,r2_gen_56666_3BZ3_best_docking_pose.mol2
r2_gen_48416,3BZ3,-8.71,r2_gen_48416_3BZ3_best_docking_pose.mol2
r2_gen_220809,3BZ3,-7.33,r2_gen_220809_3BZ3_best_docking_pose.mol2
r2_gen_214913,3BZ3,-7.48,r2_gen_214913_3BZ3_best_docking_pose.mol2
r2_gen_161339,3BZ3,-7.44,r2_gen_161339_3BZ3_best_docking_pose.mol2
r2_gen_174920,3BZ3,-9.95,r2_gen_174920_3BZ3_best_docking_pose.mol2
r2_gen_300445,3BZ3,-9.47,r2_gen_300445_3BZ3_best_docking_pose.mol2
r2_gen_210642,3BZ3,-8.39,r2_gen_210642_3BZ3_best_docking_pose.mol2
r2_gen_55354,3BZ3,-10.44,r2_gen_55354_3BZ3_best_docking_pose.mol2
r2_gen_185883,3BZ3,-6.56,r2_gen_185883_3BZ3_best_docking_pose.mol2
r2_gen_167428,3BZ3,-8.3,r2_gen_167428_3BZ3_best_docking_pose.mol2
r2_gen_85063,3BZ3,-10.19,r2_gen_85063_3BZ3_best_docking_pose.mol2
r2_gen_97363,3BZ3,-9.61,r2_gen_97363_3BZ3_best_docking_pose.mol2
r2_gen_54542,3BZ3,-9.53,r2_gen_54542_3BZ3_best_docking_pose.mol2
r2_gen_78700,3BZ3,-6.9,r2_gen_78700_3BZ3_best_docking_pose.mol2
r2_gen_27890,3BZ3,-8.67,r2_gen_27890_3BZ3_best_docking_pose.mol2
r2_gen_198918,3BZ3,-8.96,r2_gen_198918_3BZ3_best_docking_pose.mol2
r2_gen_127108,3BZ3,-10.39,r2_gen_127108_3BZ3_best_docking_pose.mol2
r2_gen_133707,3BZ3,-7.93,r2_gen_133707_3BZ3_best_docking_pose.mol2
r2_gen_171425,3BZ3,-9.63,r2_gen_171425_3BZ3_best_docking_pose.mol2
r2_gen_50883,3BZ3,-8.13,r2_gen_50883_3BZ3_best_docking_pose.mol2
r2_gen_11604,3BZ3,-9.7,r2_gen_11604_3BZ3_best_docking_pose.mol2
r2_gen_215258,3BZ3,-8.37,r2_gen_215258_3BZ3_best_docking_pose.mol2
r2_gen_277026,3BZ3,-9.55,r2_gen_277026_3BZ3_best_docking_pose.mol2
r2_gen_48214,3BZ3,-8.06,r2_gen_48214_3BZ3_best_docking_pose.mol2
r2_gen_184881,3BZ3,-10.3,r2_gen_184881_3BZ3_best_docking_pose.mol2
r2_gen_103861,3BZ3,-8.53,r2_gen_103861_3BZ3_best_docking_pose.mol2
r2_gen_181874,3BZ3,-9.33,r2_gen_181874_3BZ3_best_docking_pose.mol2
r2_gen_21872,3BZ3,-8.13,r2_gen_21872_3BZ3_best_docking_pose.mol2
r2_gen_167729,3BZ3,-7.91,r2_gen_167729_3BZ3_best_docking_pose.mol2
r2_gen_299527,3BZ3,-11.09,r2_gen_299527_3BZ3_best_docking_pose.mol2
r2_gen_136730,3BZ3,-7.66,r2_gen_136730_3BZ3_best_docking_pose.mol2
r2_gen_14686,3BZ3,-8.45,r2_gen_14686_3BZ3_best_docking_pose.mol2
r2_gen_67677,3BZ3,-10.0,r2_gen_67677_3BZ3_best_docking_pose.mol2
r2_gen_181158,3BZ3,-9.63,r2_gen_181158_3BZ3_best_docking_pose.mol2
r2_gen_21601,3BZ3,-8.44,r2_gen_21601_3BZ3_best_docking_pose.mol2
r2_gen_51681,3BZ3,-10.18,r2_gen_51681_3BZ3_best_docking_pose.mol2
r2_gen_33648,3BZ3,-7.78,r2_gen_33648_3BZ3_best_docking_pose.mol2
r2_gen_192227,3BZ3,-7.71,r2_gen_192227_3BZ3_best_docking_pose.mol2
r2_gen_178023,3BZ3,-9.55,r2_gen_178023_3BZ3_best_docking_pose.mol2
r2_gen_78807,3BZ3,-10.44,r2_gen_78807_3BZ3_best_docking_pose.mol2
r2_gen_9690,3BZ3,-9.01,r2_gen_9690_3BZ3_best_docking_pose.mol2
r2_gen_119484,3BZ3,-8.85,r2_gen_119484_3BZ3_best_docking_pose.mol2
r2_gen_206770,3BZ3,-10.24,r2_gen_206770_3BZ3_best_docking_pose.mol2
r2_gen_22862,3BZ3,-9.33,r2_gen_22862_3BZ3_best_docking_pose.mol2
r2_gen_78964,3BZ3,-9.04,r2_gen_78964_3BZ3_best_docking_pose.mol2
r2_gen_146625,3BZ3,-9.58,r2_gen_146625_3BZ3_best_docking_pose.mol2
r2_gen_256219,3BZ3,-9.61,r2_gen_256219_3BZ3_best_docking_pose.mol2
r2_gen_45960,3BZ3,-9.94,r2_gen_45960_3BZ3_best_docking_pose.mol2
r2_gen_213547,3BZ3,-10.12,r2_gen_213547_3BZ3_best_docking_pose.mol2
r2_gen_69384,3BZ3,-9.48,r2_gen_69384_3BZ3_best_docking_pose.mol2
r2_gen_212008,3BZ3,-6.9,r2_gen_212008_3BZ3_best_docking_pose.mol2
r2_gen_72638,3BZ3,-9.72,r2_gen_72638_3BZ3_best_docking_pose.mol2
r2_gen_122223,3BZ3,-9.39,r2_gen_122223_3BZ3_best_docking_pose.mol2
r2_gen_155880,3BZ3,-8.5,r2_gen_155880_3BZ3_best_docking_pose.mol2
r2_gen_99185,3BZ3,-11.16,r2_gen_99185_3BZ3_best_docking_pose.mol2
r2_gen_76970,3BZ3,-9.7,r2_gen_76970_3BZ3_best_docking_pose.mol2
r2_gen_114368,3BZ3,-9.21,r2_gen_114368_3BZ3_best_docking_pose.mol2
r2_gen_246086,3BZ3,-6.88,r2_gen_246086_3BZ3_best_docking_pose.mol2
r2_gen_215461,3BZ3,-9.35,r2_gen_215461_3BZ3_best_docking_pose.mol2
r2_gen_76345,3BZ3,-9.13,r2_gen_76345_3BZ3_best_docking_pose.mol2
r2_gen_177525,3BZ3,-9.09,r2_gen_177525_3BZ3_best_docking_pose.mol2
r2_gen_248437,3BZ3,-9.35,r2_gen_248437_3BZ3_best_docking_pose.mol2
r2_gen_302603,3BZ3,-8.77,r2_gen_302603_3BZ3_best_docking_pose.mol2
r2_gen_260564,3BZ3,-7.79,r2_gen_260564_3BZ3_best_docking_pose.mol2
r2_gen_150445,3BZ3,-7.69,r2_gen_150445_3BZ3_best_docking_pose.mol2
r2_gen_35778,3BZ3,-6.74,r2_gen_35778_3BZ3_best_docking_pose.mol2
r2_gen_251675,3BZ3,-8.1,r2_gen_251675_3BZ3_best_docking_pose.mol2
r2_gen_18912,3BZ3,-8.49,r2_gen_18912_3BZ3_best_docking_pose.mol2
r2_gen_83224,3BZ3,-6.84,r2_gen_83224_3BZ3_best_docking_pose.mol2
r2_gen_47996,3BZ3,-10.16,r2_gen_47996_3BZ3_best_docking_pose.mol2
r2_gen_280370,3BZ3,-9.84,r2_gen_280370_3BZ3_best_docking_pose.mol2
r2_gen_40728,3BZ3,-10.6,r2_gen_40728_3BZ3_best_docking_pose.mol2
r2_gen_2184,3BZ3,-11.05,r2_gen_2184_3BZ3_best_docking_pose.mol2
r2_gen_215497,3BZ3,-9.98,r2_gen_215497_3BZ3_best_docking_pose.mol2
r2_gen_299026,3BZ3,-9.13,r2_gen_299026_3BZ3_best_docking_pose.mol2
r2_gen_200077,3BZ3,-9.15,r2_gen_200077_3BZ3_best_docking_pose.mol2
r2_gen_251139,3BZ3,-8.56,r2_gen_251139_3BZ3_best_docking_pose.mol2
r2_gen_130461,3BZ3,-6.61,r2_gen_130461_3BZ3_best_docking_pose.mol2
r2_gen_45554,3BZ3,-7.14,r2_gen_45554_3BZ3_best_docking_pose.mol2
r2_gen_47727,3BZ3,-8.4,r2_gen_47727_3BZ3_best_docking_pose.mol2
r2_gen_20962,3BZ3,-9.31,r2_gen_20962_3BZ3_best_docking_pose.mol2
r2_gen_4093,3BZ3,-9.0,r2_gen_4093_3BZ3_best_docking_pose.mol2
r2_gen_263440,3BZ3,-9.79,r2_gen_263440_3BZ3_best_docking_pose.mol2
r2_gen_18005,3BZ3,-9.93,r2_gen_18005_3BZ3_best_docking_pose.mol2
r2_gen_105771,3BZ3,-8.23,r2_gen_105771_3BZ3_best_docking_pose.mol2
r2_gen_106135,3BZ3,-8.09,r2_gen_106135_3BZ3_best_docking_pose.mol2
r2_gen_108567,3BZ3,-7.57,r2_gen_108567_3BZ3_best_docking_pose.mol2
r2_gen_98409,3BZ3,-8.54,r2_gen_98409_3BZ3_best_docking_pose.mol2
r2_gen_78290,3BZ3,-8.81,r2_gen_78290_3BZ3_best_docking_pose.mol2
r2_gen_138645,3BZ3,-8.5,r2_gen_138645_3BZ3_best_docking_pose.mol2
r2_gen_131974,3BZ3,-8.76,r2_gen_131974_3BZ3_best_docking_pose.mol2
r2_gen_205553,3BZ3,-9.14,r2_gen_205553_3BZ3_best_docking_pose.mol2
r2_gen_227783,3BZ3,-7.73,r2_gen_227783_3BZ3_best_docking_pose.mol2
r2_gen_88499,3BZ3,-9.89,r2_gen_88499_3BZ3_best_docking_pose.mol2
r2_gen_175639,3BZ3,-7.51,r2_gen_175639_3BZ3_best_docking_pose.mol2
r2_gen_150704,3BZ3,-10.3,r2_gen_150704_3BZ3_best_docking_pose.mol2
r2_gen_105194,3BZ3,-10.27,r2_gen_105194_3BZ3_best_docking_pose.mol2
r2_gen_26789,3BZ3,-9.79,r2_gen_26789_3BZ3_best_docking_pose.mol2
r2_gen_215489,3BZ3,-9.46,r2_gen_215489_3BZ3_best_docking_pose.mol2
r2_gen_290672,3BZ3,-10.31,r2_gen_290672_3BZ3_best_docking_pose.mol2
r2_gen_183625,3BZ3,-6.66,r2_gen_183625_3BZ3_best_docking_pose.mol2
r2_gen_145976,3BZ3,-7.56,r2_gen_145976_3BZ3_best_docking_pose.mol2
r2_gen_253564,3BZ3,-8.2,r2_gen_253564_3BZ3_best_docking_pose.mol2
r2_gen_159190,3BZ3,-7.61,r2_gen_159190_3BZ3_best_docking_pose.mol2
r2_gen_289596,3BZ3,-9.37,r2_gen_289596_3BZ3_best_docking_pose.mol2
r2_gen_136594,3BZ3,-9.75,r2_gen_136594_3BZ3_best_docking_pose.mol2
r2_gen_285666,3BZ3,-9.57,r2_gen_285666_3BZ3_best_docking_pose.mol2
r2_gen_83391,3BZ3,-8.29,r2_gen_83391_3BZ3_best_docking_pose.mol2
r2_gen_151111,3BZ3,-7.89,r2_gen_151111_3BZ3_best_docking_pose.mol2
r2_gen_75873,3BZ3,-7.69,r2_gen_75873_3BZ3_best_docking_pose.mol2
r2_gen_113367,3BZ3,-9.68,r2_gen_113367_3BZ3_best_docking_pose.mol2
r2_gen_254826,3BZ3,-11.06,r2_gen_254826_3BZ3_best_docking_pose.mol2
r2_gen_99605,3BZ3,-7.59,r2_gen_99605_3BZ3_best_docking_pose.mol2
r2_gen_210621,3BZ3,-9.46,r2_gen_210621_3BZ3_best_docking_pose.mol2
r2_gen_65724,3BZ3,-7.62,r2_gen_65724_3BZ3_best_docking_pose.mol2
r2_gen_95668,3BZ3,-9.28,r2_gen_95668_3BZ3_best_docking_pose.mol2
r2_gen_234272,3BZ3,-8.75,r2_gen_234272_3BZ3_best_docking_pose.mol2
r2_gen_79043,3BZ3,-7.43,r2_gen_79043_3BZ3_best_docking_pose.mol2
r2_gen_111338,3BZ3,-8.18,r2_gen_111338_3BZ3_best_docking_pose.mol2
r2_gen_201491,3BZ3,-8.86,r2_gen_201491_3BZ3_best_docking_pose.mol2
r2_gen_122601,3BZ3,-9.1,r2_gen_122601_3BZ3_best_docking_pose.mol2
r2_gen_5735,3BZ3,-7.19,r2_gen_5735_3BZ3_best_docking_pose.mol2
r2_gen_26371,3BZ3,-9.2,r2_gen_26371_3BZ3_best_docking_pose.mol2
r2_gen_120326,3BZ3,-7.97,r2_gen_120326_3BZ3_best_docking_pose.mol2
r2_gen_35741,3BZ3,-7.66,r2_gen_35741_3BZ3_best_docking_pose.mol2
r2_gen_17245,3BZ3,-6.93,r2_gen_17245_3BZ3_best_docking_pose.mol2
r2_gen_138341,3BZ3,-8.84,r2_gen_138341_3BZ3_best_docking_pose.mol2
r2_gen_62288,3BZ3,-8.73,r2_gen_62288_3BZ3_best_docking_pose.mol2
r2_gen_208269,3BZ3,-8.83,r2_gen_208269_3BZ3_best_docking_pose.mol2
r2_gen_74853,3BZ3,-8.59,r2_gen_74853_3BZ3_best_docking_pose.mol2
r2_gen_203150,3BZ3,-9.35,r2_gen_203150_3BZ3_best_docking_pose.mol2
r2_gen_60703,3BZ3,-7.8,r2_gen_60703_3BZ3_best_docking_pose.mol2
r2_gen_231073,3BZ3,-9.31,r2_gen_231073_3BZ3_best_docking_pose.mol2
r2_gen_134202,3BZ3,-10.21,r2_gen_134202_3BZ3_best_docking_pose.mol2
r2_gen_301553,3BZ3,-7.3,r2_gen_301553_3BZ3_best_docking_pose.mol2
r2_gen_127022,3BZ3,-7.92,r2_gen_127022_3BZ3_best_docking_pose.mol2
r2_gen_201360,3BZ3,-9.22,r2_gen_201360_3BZ3_best_docking_pose.mol2
r2_gen_249820,3BZ3,-8.5,r2_gen_249820_3BZ3_best_docking_pose.mol2
r2_gen_61302,3BZ3,-9.85,r2_gen_61302_3BZ3_best_docking_pose.mol2
r2_gen_219938,3BZ3,-9.45,r2_gen_219938_3BZ3_best_docking_pose.mol2
r2_gen_213379,3BZ3,-10.14,r2_gen_213379_3BZ3_best_docking_pose.mol2
r2_gen_275173,3BZ3,-7.42,r2_gen_275173_3BZ3_best_docking_pose.mol2
r2_gen_47340,3BZ3,-10.4,r2_gen_47340_3BZ3_best_docking_pose.mol2
r2_gen_258610,3BZ3,-9.48,r2_gen_258610_3BZ3_best_docking_pose.mol2
r2_gen_301342,3BZ3,-8.0,r2_gen_301342_3BZ3_best_docking_pose.mol2
r2_gen_111513,3BZ3,-11.13,r2_gen_111513_3BZ3_best_docking_pose.mol2
r2_gen_197120,3BZ3,-7.58,r2_gen_197120_3BZ3_best_docking_pose.mol2
r2_gen_278302,3BZ3,-9.25,r2_gen_278302_3BZ3_best_docking_pose.mol2
r2_gen_291045,3BZ3,-7.57,r2_gen_291045_3BZ3_best_docking_pose.mol2
r2_gen_245747,3BZ3,-9.23,r2_gen_245747_3BZ3_best_docking_pose.mol2
r2_gen_188550,3BZ3,-10.53,r2_gen_188550_3BZ3_best_docking_pose.mol2
r2_gen_107964,3BZ3,-9.87,r2_gen_107964_3BZ3_best_docking_pose.mol2
r2_gen_70838,3BZ3,-7.86,r2_gen_70838_3BZ3_best_docking_pose.mol2
r2_gen_78870,3BZ3,-9.93,r2_gen_78870_3BZ3_best_docking_pose.mol2
r2_gen_74676,3BZ3,-9.27,r2_gen_74676_3BZ3_best_docking_pose.mol2
r2_gen_142822,3BZ3,-9.39,r2_gen_142822_3BZ3_best_docking_pose.mol2
r2_gen_266775,3BZ3,-9.09,r2_gen_266775_3BZ3_best_docking_pose.mol2
r2_gen_89194,3BZ3,-9.31,r2_gen_89194_3BZ3_best_docking_pose.mol2
r2_gen_143786,3BZ3,-7.47,r2_gen_143786_3BZ3_best_docking_pose.mol2
r2_gen_58758,3BZ3,-8.15,r2_gen_58758_3BZ3_best_docking_pose.mol2
r2_gen_129295,3BZ3,-7.89,r2_gen_129295_3BZ3_best_docking_pose.mol2
r2_gen_22514,3BZ3,-10.01,r2_gen_22514_3BZ3_best_docking_pose.mol2
r2_gen_147119,3BZ3,-8.9,r2_gen_147119_3BZ3_best_docking_pose.mol2
r2_gen_95996,3BZ3,-9.55,r2_gen_95996_3BZ3_best_docking_pose.mol2
r2_gen_136978,3BZ3,-7.69,r2_gen_136978_3BZ3_best_docking_pose.mol2
r2_gen_273821,3BZ3,-7.28,r2_gen_273821_3BZ3_best_docking_pose.mol2
r2_gen_240576,3BZ3,-8.35,r2_gen_240576_3BZ3_best_docking_pose.mol2
r2_gen_241433,3BZ3,-7.69,r2_gen_241433_3BZ3_best_docking_pose.mol2
r2_gen_180726,3BZ3,-7.93,r2_gen_180726_3BZ3_best_docking_pose.mol2
r2_gen_85780,3BZ3,-10.53,r2_gen_85780_3BZ3_best_docking_pose.mol2
r2_gen_223268,3BZ3,-9.39,r2_gen_223268_3BZ3_best_docking_pose.mol2
r2_gen_248149,3BZ3,-7.63,r2_gen_248149_3BZ3_best_docking_pose.mol2
r2_gen_186002,3BZ3,-8.85,r2_gen_186002_3BZ3_best_docking_pose.mol2
r2_gen_198663,3BZ3,-9.66,r2_gen_198663_3BZ3_best_docking_pose.mol2
r2_gen_12047,3BZ3,-9.4,r2_gen_12047_3BZ3_best_docking_pose.mol2
r2_gen_301394,3BZ3,-6.54,r2_gen_301394_3BZ3_best_docking_pose.mol2
r2_gen_303583,3BZ3,-9.52,r2_gen_303583_3BZ3_best_docking_pose.mol2
r2_gen_237672,3BZ3,-9.62,r2_gen_237672_3BZ3_best_docking_pose.mol2
r2_gen_8164,3BZ3,-10.48,r2_gen_8164_3BZ3_best_docking_pose.mol2
r2_gen_302282,3BZ3,-8.21,r2_gen_302282_3BZ3_best_docking_pose.mol2
r2_gen_8830,3BZ3,-7.28,r2_gen_8830_3BZ3_best_docking_pose.mol2
r2_gen_109240,3BZ3,-8.1,r2_gen_109240_3BZ3_best_docking_pose.mol2
r2_gen_177521,3BZ3,-9.09,r2_gen_177521_3BZ3_best_docking_pose.mol2
r2_gen_266974,3BZ3,-9.36,r2_gen_266974_3BZ3_best_docking_pose.mol2
r2_gen_301353,3BZ3,-8.19,r2_gen_301353_3BZ3_best_docking_pose.mol2
r2_gen_157579,3BZ3,-10.32,r2_gen_157579_3BZ3_best_docking_pose.mol2
r2_gen_148264,3BZ3,-9.97,r2_gen_148264_3BZ3_best_docking_pose.mol2
r2_gen_185299,3BZ3,-10.04,r2_gen_185299_3BZ3_best_docking_pose.mol2
r2_gen_171358,3BZ3,-8.97,r2_gen_171358_3BZ3_best_docking_pose.mol2
r2_gen_40338,3BZ3,-8.48,r2_gen_40338_3BZ3_best_docking_pose.mol2
r2_gen_126068,3BZ3,-9.03,r2_gen_126068_3BZ3_best_docking_pose.mol2
r2_gen_122631,3BZ3,-9.11,r2_gen_122631_3BZ3_best_docking_pose.mol2
r2_gen_3147,3BZ3,-11.36,r2_gen_3147_3BZ3_best_docking_pose.mol2
r2_gen_151762,3BZ3,-7.35,r2_gen_151762_3BZ3_best_docking_pose.mol2
r2_gen_286085,3BZ3,-9.35,r2_gen_286085_3BZ3_best_docking_pose.mol2
r2_gen_293105,3BZ3,-8.47,r2_gen_293105_3BZ3_best_docking_pose.mol2
r2_gen_264795,3BZ3,-10.01,r2_gen_264795_3BZ3_best_docking_pose.mol2
r2_gen_166264,3BZ3,-8.21,r2_gen_166264_3BZ3_best_docking_pose.mol2
r2_gen_188828,3BZ3,-8.13,r2_gen_188828_3BZ3_best_docking_pose.mol2
r2_gen_44676,3BZ3,-9.98,r2_gen_44676_3BZ3_best_docking_pose.mol2
r2_gen_16404,3BZ3,-9.05,r2_gen_16404_3BZ3_best_docking_pose.mol2
r2_gen_210893,3BZ3,-9.33,r2_gen_210893_3BZ3_best_docking_pose.mol2
r2_gen_165198,3BZ3,-8.55,r2_gen_165198_3BZ3_best_docking_pose.mol2
r2_gen_116379,3BZ3,-9.2,r2_gen_116379_3BZ3_best_docking_pose.mol2
r2_gen_167041,3BZ3,-8.22,r2_gen_167041_3BZ3_best_docking_pose.mol2
r2_gen_11809,3BZ3,-7.92,r2_gen_11809_3BZ3_best_docking_pose.mol2
r2_gen_143659,3BZ3,-7.9,r2_gen_143659_3BZ3_best_docking_pose.mol2
r2_gen_125500,3BZ3,-6.82,r2_gen_125500_3BZ3_best_docking_pose.mol2
r2_gen_303321,3BZ3,-8.63,r2_gen_303321_3BZ3_best_docking_pose.mol2
r2_gen_204362,3BZ3,-8.56,r2_gen_204362_3BZ3_best_docking_pose.mol2
r2_gen_195481,3BZ3,-8.49,r2_gen_195481_3BZ3_best_docking_pose.mol2
r2_gen_10449,3BZ3,-9.06,r2_gen_10449_3BZ3_best_docking_pose.mol2
r2_gen_152087,3BZ3,-9.2,r2_gen_152087_3BZ3_best_docking_pose.mol2
r2_gen_44038,3BZ3,-8.05,r2_gen_44038_3BZ3_best_docking_pose.mol2
r2_gen_113766,3BZ3,-7.8,r2_gen_113766_3BZ3_best_docking_pose.mol2
r2_gen_298557,3BZ3,-8.38,r2_gen_298557_3BZ3_best_docking_pose.mol2
r2_gen_18988,3BZ3,-8.83,r2_gen_18988_3BZ3_best_docking_pose.mol2
r2_gen_120382,3BZ3,-9.65,r2_gen_120382_3BZ3_best_docking_pose.mol2
r2_gen_180789,3BZ3,-7.94,r2_gen_180789_3BZ3_best_docking_pose.mol2
r2_gen_260405,3BZ3,-7.93,r2_gen_260405_3BZ3_best_docking_pose.mol2
r2_gen_142997,3BZ3,-8.23,r2_gen_142997_3BZ3_best_docking_pose.mol2
r2_gen_143935,3BZ3,-8.3,r2_gen_143935_3BZ3_best_docking_pose.mol2
r2_gen_146323,3BZ3,-9.16,r2_gen_146323_3BZ3_best_docking_pose.mol2
r2_gen_58366,3BZ3,-9.3,r2_gen_58366_3BZ3_best_docking_pose.mol2
r2_gen_10406,3BZ3,-8.16,r2_gen_10406_3BZ3_best_docking_pose.mol2
r2_gen_207577,3BZ3,-9.01,r2_gen_207577_3BZ3_best_docking_pose.mol2
r2_gen_74191,3BZ3,-8.88,r2_gen_74191_3BZ3_best_docking_pose.mol2
r2_gen_70816,3BZ3,-9.64,r2_gen_70816_3BZ3_best_docking_pose.mol2
r2_gen_181230,3BZ3,-8.93,r2_gen_181230_3BZ3_best_docking_pose.mol2
r2_gen_1093,3BZ3,-9.44,r2_gen_1093_3BZ3_best_docking_pose.mol2
r2_gen_69325,3BZ3,-9.54,r2_gen_69325_3BZ3_best_docking_pose.mol2
r2_gen_118123,3BZ3,-6.29,r2_gen_118123_3BZ3_best_docking_pose.mol2
r2_gen_80509,3BZ3,-10.82,r2_gen_80509_3BZ3_best_docking_pose.mol2
r2_gen_22972,3BZ3,-9.4,r2_gen_22972_3BZ3_best_docking_pose.mol2
r2_gen_275740,3BZ3,-9.85,r2_gen_275740_3BZ3_best_docking_pose.mol2
r2_gen_40616,3BZ3,-8.2,r2_gen_40616_3BZ3_best_docking_pose.mol2
r2_gen_224320,3BZ3,-7.03,r2_gen_224320_3BZ3_best_docking_pose.mol2
r2_gen_238720,3BZ3,-7.3,r2_gen_238720_3BZ3_best_docking_pose.mol2
r2_gen_289471,3BZ3,-9.93,r2_gen_289471_3BZ3_best_docking_pose.mol2
r2_gen_88150,3BZ3,-9.36,r2_gen_88150_3BZ3_best_docking_pose.mol2
r2_gen_194658,3BZ3,-8.06,r2_gen_194658_3BZ3_best_docking_pose.mol2
r2_gen_81130,3BZ3,-8.31,r2_gen_81130_3BZ3_best_docking_pose.mol2
r2_gen_90310,3BZ3,-8.16,r2_gen_90310_3BZ3_best_docking_pose.mol2
r2_gen_152761,3BZ3,-7.83,r2_gen_152761_3BZ3_best_docking_pose.mol2
r2_gen_239136,3BZ3,-9.11,r2_gen_239136_3BZ3_best_docking_pose.mol2
r2_gen_163544,3BZ3,-8.91,r2_gen_163544_3BZ3_best_docking_pose.mol2
r2_gen_261921,3BZ3,-7.6,r2_gen_261921_3BZ3_best_docking_pose.mol2
r2_gen_177075,3BZ3,-9.99,r2_gen_177075_3BZ3_best_docking_pose.mol2
r2_gen_50704,3BZ3,-9.37,r2_gen_50704_3BZ3_best_docking_pose.mol2
r2_gen_44568,3BZ3,-9.17,r2_gen_44568_3BZ3_best_docking_pose.mol2
r2_gen_266723,3BZ3,-10.05,r2_gen_266723_3BZ3_best_docking_pose.mol2
r2_gen_185495,3BZ3,-7.34,r2_gen_185495_3BZ3_best_docking_pose.mol2
r2_gen_117366,3BZ3,-7.49,r2_gen_117366_3BZ3_best_docking_pose.mol2
r2_gen_63051,3BZ3,-10.28,r2_gen_63051_3BZ3_best_docking_pose.mol2
r2_gen_302021,3BZ3,-9.82,r2_gen_302021_3BZ3_best_docking_pose.mol2
r2_gen_292807,3BZ3,-8.19,r2_gen_292807_3BZ3_best_docking_pose.mol2
r2_gen_110212,3BZ3,-9.36,r2_gen_110212_3BZ3_best_docking_pose.mol2
r2_gen_165195,3BZ3,-8.98,r2_gen_165195_3BZ3_best_docking_pose.mol2
r2_gen_268853,3BZ3,-7.93,r2_gen_268853_3BZ3_best_docking_pose.mol2
r2_gen_276286,3BZ3,-8.04,r2_gen_276286_3BZ3_best_docking_pose.mol2
r2_gen_88859,3BZ3,-9.82,r2_gen_88859_3BZ3_best_docking_pose.mol2
r2_gen_264636,3BZ3,-8.93,r2_gen_264636_3BZ3_best_docking_pose.mol2
r2_gen_282704,3BZ3,-8.02,r2_gen_282704_3BZ3_best_docking_pose.mol2
r2_gen_13138,3BZ3,-9.78,r2_gen_13138_3BZ3_best_docking_pose.mol2
r2_gen_294294,3BZ3,-10.82,r2_gen_294294_3BZ3_best_docking_pose.mol2
r2_gen_188866,3BZ3,-7.53,r2_gen_188866_3BZ3_best_docking_pose.mol2
r2_gen_55242,3BZ3,-10.21,r2_gen_55242_3BZ3_best_docking_pose.mol2
r2_gen_226710,3BZ3,-8.05,r2_gen_226710_3BZ3_best_docking_pose.mol2
r2_gen_30307,3BZ3,-10.99,r2_gen_30307_3BZ3_best_docking_pose.mol2
r2_gen_28683,3BZ3,-7.3,r2_gen_28683_3BZ3_best_docking_pose.mol2
r2_gen_86960,3BZ3,-8.21,r2_gen_86960_3BZ3_best_docking_pose.mol2
r2_gen_17285,3BZ3,-8.5,r2_gen_17285_3BZ3_best_docking_pose.mol2
r2_gen_101057,3BZ3,-8.39,r2_gen_101057_3BZ3_best_docking_pose.mol2
r2_gen_69963,3BZ3,-9.28,r2_gen_69963_3BZ3_best_docking_pose.mol2
r2_gen_106542,3BZ3,-6.78,r2_gen_106542_3BZ3_best_docking_pose.mol2
r2_gen_35929,3BZ3,-9.88,r2_gen_35929_3BZ3_best_docking_pose.mol2
r2_gen_104040,3BZ3,-9.61,r2_gen_104040_3BZ3_best_docking_pose.mol2
r2_gen_83072,3BZ3,-9.83,r2_gen_83072_3BZ3_best_docking_pose.mol2
r2_gen_190509,3BZ3,-8.27,r2_gen_190509_3BZ3_best_docking_pose.mol2
r2_gen_171443,3BZ3,-7.59,r2_gen_171443_3BZ3_best_docking_pose.mol2
r2_gen_45255,3BZ3,-10.3,r2_gen_45255_3BZ3_best_docking_pose.mol2
r2_gen_165846,3BZ3,-9.81,r2_gen_165846_3BZ3_best_docking_pose.mol2
r2_gen_30095,3BZ3,-6.83,r2_gen_30095_3BZ3_best_docking_pose.mol2
r2_gen_122500,3BZ3,-7.51,r2_gen_122500_3BZ3_best_docking_pose.mol2
r2_gen_156758,3BZ3,-9.87,r2_gen_156758_3BZ3_best_docking_pose.mol2
r2_gen_248477,3BZ3,-8.78,r2_gen_248477_3BZ3_best_docking_pose.mol2
r2_gen_225171,3BZ3,-10.04,r2_gen_225171_3BZ3_best_docking_pose.mol2
r2_gen_163402,3BZ3,-7.41,r2_gen_163402_3BZ3_best_docking_pose.mol2
r2_gen_37836,3BZ3,-8.63,r2_gen_37836_3BZ3_best_docking_pose.mol2
r2_gen_296150,3BZ3,-7.48,r2_gen_296150_3BZ3_best_docking_pose.mol2
r2_gen_204433,3BZ3,-8.46,r2_gen_204433_3BZ3_best_docking_pose.mol2
r2_gen_191267,3BZ3,-8.47,r2_gen_191267_3BZ3_best_docking_pose.mol2
r2_gen_294704,3BZ3,-7.98,r2_gen_294704_3BZ3_best_docking_pose.mol2
r2_gen_40924,3BZ3,-7.98,r2_gen_40924_3BZ3_best_docking_pose.mol2
r2_gen_268600,3BZ3,-8.02,r2_gen_268600_3BZ3_best_docking_pose.mol2
r2_gen_304287,3BZ3,-8.54,r2_gen_304287_3BZ3_best_docking_pose.mol2
